keyword,context,title,author,topic
rights,chapter ix. the first woman's rights convention. in the spring of,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,chapter ix. the first woman's rights convention. in the spring of,Eighty Years and More,Elizabeth Cady Stanton,26
rights,"there, to call a ""woman's rights convention."" we wrote the call",Eighty Years and More,Elizabeth Cady Stanton,1
rights,"nation. with our declaration of rights and resolutions for a text,",Eighty Years and More,Elizabeth Cady Stanton,5
rights,"to some discussion on woman's rights in new york, had passed",Eighty Years and More,Elizabeth Cady Stanton,5
rights,"years before, demanding equal property rights for women.",Eighty Years and More,Elizabeth Cady Stanton,5
rights,"years before, demanding equal property rights for women. we had circulated",Eighty Years and More,Elizabeth Cady Stanton,5
rights,the first demand for equal rights for women found echo in,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"temperance, anti-slavery, educational, and woman's rights conventions.",Eighty Years and More,Elizabeth Cady Stanton,-1
rights,"temperance, anti-slavery, educational, and woman's rights conventions. here we forged resolutions,",Eighty Years and More,Elizabeth Cady Stanton,-1
rights,and trying to secure equal rights to all in the home,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,might be recognized and their rights secured. speedily the state was,Eighty Years and More,Elizabeth Cady Stanton,5
rights,in men's conventions; that their rights had been hotly contested session,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"common grave; and a woman's rights meeting, held in a little",Eighty Years and More,Elizabeth Cady Stanton,-1
rights,"common grave; and a woman's rights meeting, held in a little",Eighty Years and More,Elizabeth Cady Stanton,5
rights,in order to test the rights of women under the fourteenth,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"victorious, so will the inalienable rights of our heroines of the",Eighty Years and More,Elizabeth Cady Stanton,5
rights,the first lessons of human rights from the lips of henry,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"in an article on ""woman's rights in the legislature,"" dated march",Eighty Years and More,Elizabeth Cady Stanton,5
rights,the feminine propagandists of women's rights confined themselves to the exhibition,Eighty Years and More,Elizabeth Cady Stanton,5
rights,new york conceded other civil rights to married women. pending the,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"for the civil and political rights of women, throughout the state,",Eighty Years and More,Elizabeth Cady Stanton,5
rights,"some sense of their natural rights as human beings, and to",Eighty Years and More,Elizabeth Cady Stanton,5
rights,to their civil and political rights as citizens of a republic.,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"that they had all the rights they wanted, or rudely shut",Eighty Years and More,Elizabeth Cady Stanton,5
rights,they objected to the woman's rights movement because of the publicity,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,"his ridicule on the woman's rights question, in which the most",Eighty Years and More,Elizabeth Cady Stanton,-1
rights,we now think the woman's rights meeting had better not be,Eighty Years and More,Elizabeth Cady Stanton,5
rights,at our recent national woman's rights convention many were surprised to,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"and be sued, enjoy the rights of property, to her inheritance--to",Eighty Years and More,Elizabeth Cady Stanton,5
rights,she is possessed of certain rights until she is married; then,Eighty Years and More,Elizabeth Cady Stanton,5
rights,slavery by settling the sacred rights of the individual. we assert,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,until the civil and political rights of all citizens of african,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"when she dares to demand rights and privileges for herself, her",Eighty Years and More,Elizabeth Cady Stanton,5
rights,our government and the natural rights of man. the nation's heart,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"the broad principle of natural rights was hedged about with difficulties,",Eighty Years and More,Elizabeth Cady Stanton,5
rights,spot where the first woman's rights convention was held in this,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,have duties as well as rights in the state. a splendid,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"say, ""i have all the rights i want. "" going up",Eighty Years and More,Elizabeth Cady Stanton,-1
rights,thus securing civil and political rights to the women of the,Eighty Years and More,Elizabeth Cady Stanton,5
rights,those interested in women's political rights decided to make the fourth,Eighty Years and More,Elizabeth Cady Stanton,5
rights,that a woman's declaration of rights should be issued. days and,Eighty Years and More,Elizabeth Cady Stanton,5
rights,to read our declaration of rights immediately after that of the,Eighty Years and More,Elizabeth Cady Stanton,5
rights,to read our declaration of rights immediately after the reading of,Eighty Years and More,Elizabeth Cady Stanton,5
rights,decisions in favor of state rights which imperil the liberties not,Eighty Years and More,Elizabeth Cady Stanton,5
rights,decisions in favor of state rights which imperil the liberties not,Eighty Years and More,Elizabeth Cady Stanton,5
rights,and wrote the declaration of rights of the women of the,Eighty Years and More,Elizabeth Cady Stanton,5
rights,to the civil and political rights of women. we naturally asked,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"a special committee on the rights of indians, why not on",Eighty Years and More,Elizabeth Cady Stanton,5
rights,secure the civil and political rights of women. as an example,Eighty Years and More,Elizabeth Cady Stanton,5
rights,responsibility of denying me my rights of citizenship. all through the,Eighty Years and More,Elizabeth Cady Stanton,5
rights,responsibility of denying me my rights of citizenship. all through the,Eighty Years and More,Elizabeth Cady Stanton,5
rights,with reference to the political rights of women. in the evening,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,with reference to the political rights of women. in the evening,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"in regard to the political rights of women, but it is",Eighty Years and More,Elizabeth Cady Stanton,5
rights,"with the bill asking the rights of suffrage for ""widows and",Eighty Years and More,Elizabeth Cady Stanton,5
rights,of women to secure equal rights and opportunities for their sex,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,"and female, and given equal rights over the earth, but none",Eighty Years and More,Elizabeth Cady Stanton,2
rights,denied to them the political rights they had demanded for twenty,Eighty Years and More,Elizabeth Cady Stanton,5
rights,advocating the civil and political rights of women through the columns,Eighty Years and More,Elizabeth Cady Stanton,-1
rights,"coverture, giving to wives their rights of property, the full benefit",Eighty Years and More,Elizabeth Cady Stanton,5
rights,"1891, declaratory of the personal rights of married women, is a",Eighty Years and More,Elizabeth Cady Stanton,5
rights,just so much as the rights of person are more sacred,Eighty Years and More,Elizabeth Cady Stanton,5
rights,are more sacred than the rights of property. one hundred years,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"of the 'vindication of the rights of women,' born april 27th,",Eighty Years and More,Elizabeth Cady Stanton,5
rights,"of the 'vindication of the rights of women,' born april 27th,",Eighty Years and More,Elizabeth Cady Stanton,-1
rights,"does not encroach on the rights of others. in may, 1896,",Eighty Years and More,Elizabeth Cady Stanton,2
rights,of pioneer work for the rights of women makes her name,Eighty Years and More,Elizabeth Cady Stanton,5
rights,"a letter from the women's rights society of finland, signed by",Eighty Years and More,Elizabeth Cady Stanton,5
rights,inability to put herself to rights so as to be able,Emma,Jane Austen,-1
rights,inability to put herself to rights so as to be able,Emma,Jane Austen,-1
rights,an infamous fraud upon the rights of men and women; and,Emma,Jane Austen,22
rights,"to her nephew henry, whose rights as heir-expectant had formerly been",Emma,Jane Austen,-1
rights,"to her nephew henry, whose rights as heir-expectant had formerly been",Emma,Jane Austen,0
rights,disposition to trample upon the rights of others. robert prevailed upon,The Awakening,Kate Chopin,-1
rights,her head concerning the eternal rights of women; and—you understand—we meet,The Awakening,Kate Chopin,-1
rights,"bonnets to match, discussing women’s rights and making tatting. beyond sat",Little Women,Louisa May Alcott,-1
rights,"marriage, they say, halves one’s rights and doubles one’s duties.” “you’ll",Little Women,Louisa May Alcott,-1
rights,"up a place belonging by rights to others,” said mrs. waule,",Middlemarch,George Eliot,29
rights,begin with flourishing about the rights of man and end with,Middlemarch,George Eliot,20
rights,age of reason and the rights of man. caleb was in,Middlemarch,George Eliot,-1
rights,"kept others out of their rights by deceit, to get the",Middlemarch,George Eliot,17
rights,"me witness.” “and in the rights of it too,” said mr.",Middlemarch,George Eliot,6
work,"or not, we’ve got our work cut out for us to",Herland,Charlotte Perkins Gilman,4
work,bunch of girls set to work to clean up the place,Herland,Charlotte Perkins Gilman,1
work,a most fertile land to work in. there were a handful,Herland,Charlotte Perkins Gilman,1
work,"to work?” “no man would work unless he had to,” terry",Herland,Charlotte Perkins Gilman,1
work,"mean, man or woman, would work without incentive. competition is the--the",Herland,Charlotte Perkins Gilman,1
work,with you no mother would work for her children without the,Herland,Charlotte Perkins Gilman,1
work,"he supposed, would of course work for their children in the",Herland,Charlotte Perkins Gilman,1
work,the home; but the world’s work was different--that had to be,Herland,Charlotte Perkins Gilman,1
work,"world. tell us--what is the work of the world, that men",Herland,Charlotte Perkins Gilman,1
work,"world. tell us--what is the work of the world, that men",Herland,Charlotte Perkins Gilman,1
work,masculine countries where the people work together as well as they,Herland,Charlotte Perkins Gilman,1
work,masculine countries where the people work together as well as they,Herland,Charlotte Perkins Gilman,-1
work,"children. to do the best work they had to specialize, of",Herland,Charlotte Perkins Gilman,-1
work,"she said. “but we did work it out. you see, before",Herland,Charlotte Perkins Gilman,1
work,and then they set to work to improve that population in,Herland,Charlotte Perkins Gilman,1
work,"this they had been at work on, uninterruptedly, for some fifteen",Herland,Charlotte Perkins Gilman,1
work,physical culture--all that line of work had been perfected long since.,Herland,Charlotte Perkins Gilman,1
work,"they had found in their work with plants, and fully proven",Herland,Charlotte Perkins Gilman,1
